ID	Trait	Population	Sample_size	Nsnp
eqtl-a-ENSG00000144655	ENSG00000144655	European	31684	18842
eqtl-a-ENSG00000074855	ENSG00000074855	European	26609	18648
eqtl-a-ENSG00000008056	ENSG00000008056	European	9188	10125
eqtl-a-ENSG00000147862	ENSG00000147862	European	31684	20714
eqtl-a-ENSG00000270149	ENSG00000270149	European	24630	17535
eqtl-a-ENSG00000169062	ENSG00000169062	European	26609	14980
eqtl-a-ENSG00000249396	ENSG00000249396	European	4169	18161
eqtl-a-ENSG00000130307	ENSG00000130307	European	12836	17949
eqtl-a-ENSG00000132522	ENSG00000132522	European	9188	18055
eqtl-a-ENSG00000163362	ENSG00000163362	European	9752	17775
eqtl-a-ENSG00000197563	ENSG00000197563	European	31684	19060
eqtl-a-ENSG00000211767	ENSG00000211767	European	5164	15007
eqtl-a-ENSG00000154319	ENSG00000154319	European	26196	20528
eqtl-a-ENSG00000115548	ENSG00000115548	European	31684	16701
eqtl-a-ENSG00000172059	ENSG00000172059	European	31684	20299
eqtl-a-ENSG00000185085	ENSG00000185085	European	31684	17873
eqtl-a-ENSG00000177096	ENSG00000177096	European	25860	18754
eqtl-a-ENSG00000071967	ENSG00000071967	European	31470	18392
eqtl-a-ENSG00000238086	ENSG00000238086	European	4360	17273
eqtl-a-ENSG00000090659	ENSG00000090659	European	31684	20378
eqtl-a-ENSG00000049245	ENSG00000049245	European	31684	18207
eqtl-a-ENSG00000204323	ENSG00000204323	European	25262	18363
eqtl-a-ENSG00000109536	ENSG00000109536	European	14263	14944
eqtl-a-ENSG00000079459	ENSG00000079459	European	26395	19662
eqtl-a-ENSG00000166133	ENSG00000166133	European	31684	17347
eqtl-a-ENSG00000174792	ENSG00000174792	European	29094	18196
eqtl-a-ENSG00000113269	ENSG00000113269	European	26609	20467
eqtl-a-ENSG00000198836	ENSG00000198836	European	26609	20140
eqtl-a-ENSG00000143061	ENSG00000143061	European	30551	18068
eqtl-a-ENSG00000156860	ENSG00000156860	European	21121	14431
eqtl-a-ENSG00000124191	ENSG00000124191	European	26395	17939
eqtl-a-ENSG00000204394	ENSG00000204394	European	31684	45254
eqtl-a-ENSG00000169139	ENSG00000169139	European	31644	15310
eqtl-a-ENSG00000251615	ENSG00000251615	European	22495	23267
eqtl-a-ENSG00000147127	ENSG00000147127	European	6789	10011
eqtl-a-ENSG00000254598	ENSG00000254598	European	8269	19416
eqtl-a-ENSG00000117133	ENSG00000117133	European	31684	18348
eqtl-a-ENSG00000163346	ENSG00000163346	European	31684	15635
eqtl-a-ENSG00000184545	ENSG00000184545	European	14263	19871
eqtl-a-ENSG00000239219	ENSG00000239219	European	22510	17974
eqtl-a-ENSG00000266469	ENSG00000266469	European	5502	16023
eqtl-a-ENSG00000185811	ENSG00000185811	European	31684	18882
eqtl-a-ENSG00000147689	ENSG00000147689	European	31470	17815
eqtl-a-ENSG00000106404	ENSG00000106404	European	31684	18136
eqtl-a-ENSG00000155256	ENSG00000155256	European	31470	18118
eqtl-a-ENSG00000265488	ENSG00000265488	European	3831	17266
eqtl-a-ENSG00000066926	ENSG00000066926	European	31684	19389
eqtl-a-ENSG00000230002	ENSG00000230002	European	5502	15096
eqtl-a-ENSG00000196187	ENSG00000196187	European	31684	18597
eqtl-a-ENSG00000064961	ENSG00000064961	European	31470	20413
eqtl-a-ENSG00000177173	ENSG00000177173	European	7444	17222
eqtl-a-ENSG00000106263	ENSG00000106263	European	31684	22640
eqtl-a-ENSG00000171471	ENSG00000171471	European	6421	17565
eqtl-a-ENSG00000088002	ENSG00000088002	European	31493	19979
eqtl-a-ENSG00000118496	ENSG00000118496	European	31644	18389
eqtl-a-ENSG00000164039	ENSG00000164039	European	14263	17532
eqtl-a-ENSG00000163945	ENSG00000163945	European	25690	19288
eqtl-a-ENSG00000143367	ENSG00000143367	European	31684	17171
eqtl-a-ENSG00000261118	ENSG00000261118	European	5502	18664
eqtl-a-ENSG00000128283	ENSG00000128283	European	31300	18640
eqtl-a-ENSG00000177875	ENSG00000177875	European	19377	18368
eqtl-a-ENSG00000179041	ENSG00000179041	European	26609	16865
eqtl-a-ENSG00000233122	ENSG00000233122	European	4994	20082
eqtl-a-ENSG00000258365	ENSG00000258365	European	17261	18882
eqtl-a-ENSG00000186111	ENSG00000186111	European	31684	20363
eqtl-a-ENSG00000067840	ENSG00000067840	European	9188	10125
eqtl-a-ENSG00000122497	ENSG00000122497	European	6421	12120
eqtl-a-ENSG00000225921	ENSG00000225921	European	31684	17974
eqtl-a-ENSG00000165406	ENSG00000165406	European	31470	16247
eqtl-a-ENSG00000187607	ENSG00000187607	European	10577	17856
eqtl-a-ENSG00000256812	ENSG00000256812	European	30859	20027
eqtl-a-ENSG00000168374	ENSG00000168374	European	31684	18241
eqtl-a-ENSG00000091732	ENSG00000091732	European	31470	17266
eqtl-a-ENSG00000205763	ENSG00000205763	European	23429	19329
eqtl-a-ENSG00000104412	ENSG00000104412	European	25306	18415
eqtl-a-ENSG00000173727	ENSG00000173727	European	5502	9747
eqtl-a-ENSG00000234912	ENSG00000234912	European	17435	19996
eqtl-a-ENSG00000158869	ENSG00000158869	European	14263	17862
eqtl-a-ENSG00000125753	ENSG00000125753	European	30935	18962
eqtl-a-ENSG00000262691	ENSG00000262691	European	4656	13641
eqtl-a-ENSG00000175390	ENSG00000175390	European	26181	20013
eqtl-a-ENSG00000025708	ENSG00000025708	European	26395	16646
eqtl-a-ENSG00000133119	ENSG00000133119	European	31684	18585
eqtl-a-ENSG00000149970	ENSG00000149970	European	9188	10125
eqtl-a-ENSG00000167693	ENSG00000167693	European	31684	20271
eqtl-a-ENSG00000140287	ENSG00000140287	European	31684	18071
eqtl-a-ENSG00000121797	ENSG00000121797	European	26196	17513
eqtl-a-ENSG00000147459	ENSG00000147459	European	31684	19345
eqtl-a-ENSG00000259235	ENSG00000259235	European	5502	15974
eqtl-a-ENSG00000034510	ENSG00000034510	European	14263	17447
eqtl-a-ENSG00000099995	ENSG00000099995	European	31684	18042
eqtl-a-ENSG00000167363	ENSG00000167363	European	31684	17222
eqtl-a-ENSG00000253251	ENSG00000253251	European	22495	17877
eqtl-a-ENSG00000174327	ENSG00000174327	European	31684	19270
eqtl-a-ENSG00000261222	ENSG00000261222	European	22495	19350
eqtl-a-ENSG00000124155	ENSG00000124155	European	31684	18177
eqtl-a-ENSG00000153574	ENSG00000153574	European	31684	15409
eqtl-a-ENSG00000153395	ENSG00000153395	European	31300	22340
eqtl-a-ENSG00000105321	ENSG00000105321	European	31684	18875
eqtl-a-ENSG00000224578	ENSG00000224578	European	5502	17095
eqtl-a-ENSG00000233846	ENSG00000233846	European	4868	18636
eqtl-a-ENSG00000160408	ENSG00000160408	European	28917	17296
eqtl-a-ENSG00000187514	ENSG00000187514	European	14263	17460
eqtl-a-ENSG00000137815	ENSG00000137815	European	31470	17466
eqtl-a-ENSG00000100796	ENSG00000100796	European	31470	19444
eqtl-a-ENSG00000166839	ENSG00000166839	European	31684	16909
eqtl-a-ENSG00000121940	ENSG00000121940	European	31470	17830
eqtl-a-ENSG00000224536	ENSG00000224536	European	5164	16511
eqtl-a-ENSG00000087095	ENSG00000087095	European	31684	15872
eqtl-a-ENSG00000175634	ENSG00000175634	European	31470	17449
eqtl-a-ENSG00000222345	ENSG00000222345	European	4339	14402
eqtl-a-ENSG00000110880	ENSG00000110880	European	31684	19182
eqtl-a-ENSG00000204957	ENSG00000204957	European	16119	17659
eqtl-a-ENSG00000254676	ENSG00000254676	European	5502	18293
eqtl-a-ENSG00000265611	ENSG00000265611	European	3831	13695
eqtl-a-ENSG00000244171	ENSG00000244171	European	10577	17296
eqtl-a-ENSG00000050165	ENSG00000050165	European	31684	20335
eqtl-a-ENSG00000198846	ENSG00000198846	European	31684	18333
eqtl-a-ENSG00000101916	ENSG00000101916	European	9188	10125
eqtl-a-ENSG00000199082	ENSG00000199082	European	16272	17249
eqtl-a-ENSG00000258725	ENSG00000258725	European	4339	16441
eqtl-a-ENSG00000139637	ENSG00000139637	European	14263	17704
eqtl-a-ENSG00000120370	ENSG00000120370	European	31644	19360
eqtl-a-ENSG00000155011	ENSG00000155011	European	25476	17282
eqtl-a-ENSG00000260331	ENSG00000260331	European	4339	16840
eqtl-a-ENSG00000168297	ENSG00000168297	European	26609	17472
eqtl-a-ENSG00000168306	ENSG00000168306	European	14263	17132
eqtl-a-ENSG00000269388	ENSG00000269388	European	16923	19467
eqtl-a-ENSG00000184076	ENSG00000184076	European	30551	18254
eqtl-a-ENSG00000170876	ENSG00000170876	European	31684	19758
eqtl-a-ENSG00000255569	ENSG00000255569	European	22495	20558
eqtl-a-ENSG00000127948	ENSG00000127948	European	31684	16666
eqtl-a-ENSG00000121858	ENSG00000121858	European	31684	18466
eqtl-a-ENSG00000168016	ENSG00000168016	European	26181	18119
eqtl-a-ENSG00000099250	ENSG00000099250	European	30935	19994
eqtl-a-ENSG00000078699	ENSG00000078699	European	31684	16771
eqtl-a-ENSG00000152213	ENSG00000152213	European	31684	17997
eqtl-a-ENSG00000038427	ENSG00000038427	European	31684	17479
eqtl-a-ENSG00000221990	ENSG00000221990	European	14263	17781
eqtl-a-ENSG00000232815	ENSG00000232815	European	5502	10634
eqtl-a-ENSG00000154760	ENSG00000154760	European	26395	17113
eqtl-a-ENSG00000168887	ENSG00000168887	European	25646	18292
eqtl-a-ENSG00000109787	ENSG00000109787	European	31470	19563
eqtl-a-ENSG00000157593	ENSG00000157593	European	31684	18407
eqtl-a-ENSG00000147813	ENSG00000147813	European	26609	18867
eqtl-a-ENSG00000167513	ENSG00000167513	European	31684	22711
eqtl-a-ENSG00000172175	ENSG00000172175	European	31684	19935
eqtl-a-ENSG00000163808	ENSG00000163808	European	31470	17491
eqtl-a-ENSG00000178015	ENSG00000178015	European	31684	17343
eqtl-a-ENSG00000004766	ENSG00000004766	European	31684	16533
eqtl-a-ENSG00000155961	ENSG00000155961	European	9188	10125
eqtl-a-ENSG00000251546	ENSG00000251546	European	5502	12209
eqtl-a-ENSG00000166394	ENSG00000166394	European	31684	20693
eqtl-a-ENSG00000136869	ENSG00000136869	European	31684	18916
eqtl-a-ENSG00000047621	ENSG00000047621	European	31470	18722
eqtl-a-ENSG00000101166	ENSG00000101166	European	25063	18022
eqtl-a-ENSG00000058866	ENSG00000058866	European	31684	17922
eqtl-a-ENSG00000203288	ENSG00000203288	European	5164	14510
eqtl-a-ENSG00000104812	ENSG00000104812	European	31684	19604
eqtl-a-ENSG00000124406	ENSG00000124406	European	31684	19879
eqtl-a-ENSG00000260277	ENSG00000260277	European	3831	12772
eqtl-a-ENSG00000124091	ENSG00000124091	European	20613	20029
eqtl-a-ENSG00000259775	ENSG00000259775	European	4339	16489
eqtl-a-ENSG00000149177	ENSG00000149177	European	26355	17948
eqtl-a-ENSG00000151552	ENSG00000151552	European	31684	19235
eqtl-a-ENSG00000167765	ENSG00000167765	European	5502	19639
eqtl-a-ENSG00000204169	ENSG00000204169	European	6421	14908
eqtl-a-ENSG00000100243	ENSG00000100243	European	31684	19993
eqtl-a-ENSG00000100299	ENSG00000100299	European	31470	16278
eqtl-a-ENSG00000231084	ENSG00000231084	European	4360	15896
eqtl-a-ENSG00000178980	ENSG00000178980	European	31470	18637
eqtl-a-ENSG00000149091	ENSG00000149091	European	31684	16234
eqtl-a-ENSG00000174804	ENSG00000174804	European	29602	20595
eqtl-a-ENSG00000104375	ENSG00000104375	European	31684	16486
eqtl-a-ENSG00000163832	ENSG00000163832	European	24941	15416
eqtl-a-ENSG00000103502	ENSG00000103502	European	31684	14753
eqtl-a-ENSG00000164821	ENSG00000164821	European	9188	20448
eqtl-a-ENSG00000154917	ENSG00000154917	European	30935	18937
eqtl-a-ENSG00000101079	ENSG00000101079	European	31684	16126
eqtl-a-ENSG00000251333	ENSG00000251333	European	7635	15349
eqtl-a-ENSG00000131473	ENSG00000131473	European	31644	17720
eqtl-a-ENSG00000141867	ENSG00000141867	European	31684	20535
eqtl-a-ENSG00000168386	ENSG00000168386	European	31684	18960
eqtl-a-ENSG00000003147	ENSG00000003147	European	31644	22485
eqtl-a-ENSG00000187569	ENSG00000187569	European	8906	16518
eqtl-a-ENSG00000188199	ENSG00000188199	European	5502	19012
eqtl-a-ENSG00000187904	ENSG00000187904	European	4169	20391
eqtl-a-ENSG00000185068	ENSG00000185068	European	27754	18751
eqtl-a-ENSG00000197301	ENSG00000197301	European	4868	16264
eqtl-a-ENSG00000204519	ENSG00000204519	European	26609	18557
eqtl-a-ENSG00000151655	ENSG00000151655	European	31176	21541
eqtl-a-ENSG00000134852	ENSG00000134852	European	30507	18982
eqtl-a-ENSG00000179698	ENSG00000179698	European	26609	18090
eqtl-a-ENSG00000126091	ENSG00000126091	European	31470	17474
eqtl-a-ENSG00000100023	ENSG00000100023	European	31684	18509
eqtl-a-ENSG00000066382	ENSG00000066382	European	31470	16865
eqtl-a-ENSG00000169758	ENSG00000169758	European	29623	15794
eqtl-a-ENSG00000205755	ENSG00000205755	European	4169	9956
eqtl-a-ENSG00000128563	ENSG00000128563	European	26609	16932
eqtl-a-ENSG00000142544	ENSG00000142544	European	31684	20271
eqtl-a-ENSG00000230189	ENSG00000230189	European	5502	17128
eqtl-a-ENSG00000130303	ENSG00000130303	European	31684	18946
eqtl-a-ENSG00000167850	ENSG00000167850	European	31684	19451
eqtl-a-ENSG00000243417	ENSG00000243417	European	5502	17113
eqtl-a-ENSG00000128585	ENSG00000128585	European	31684	17802
eqtl-a-ENSG00000142330	ENSG00000142330	European	31684	21489
eqtl-a-ENSG00000185527	ENSG00000185527	European	31684	20711
eqtl-a-ENSG00000162601	ENSG00000162601	European	31256	18442
eqtl-a-ENSG00000185722	ENSG00000185722	European	31684	20288
eqtl-a-ENSG00000246705	ENSG00000246705	European	31684	18540
eqtl-a-ENSG00000151067	ENSG00000151067	European	30748	19422
eqtl-a-ENSG00000116525	ENSG00000116525	European	31684	16793
eqtl-a-ENSG00000261019	ENSG00000261019	European	21670	18613
eqtl-a-ENSG00000182831	ENSG00000182831	European	31684	23288
eqtl-a-ENSG00000229388	ENSG00000229388	European	4339	14669
eqtl-a-ENSG00000010295	ENSG00000010295	European	30721	18277
eqtl-a-ENSG00000146243	ENSG00000146243	European	26395	19297
eqtl-a-ENSG00000101294	ENSG00000101294	European	31684	15100
eqtl-a-ENSG00000237877	ENSG00000237877	European	3831	14689
eqtl-a-ENSG00000248503	ENSG00000248503	European	5502	10097
eqtl-a-ENSG00000229204	ENSG00000229204	European	3831	15854
eqtl-a-ENSG00000256633	ENSG00000256633	European	5502	16847
eqtl-a-ENSG00000224505	ENSG00000224505	European	5502	17150
eqtl-a-ENSG00000242110	ENSG00000242110	European	31684	19378
eqtl-a-ENSG00000269293	ENSG00000269293	European	17261	18079
eqtl-a-ENSG00000110367	ENSG00000110367	European	31684	18323
eqtl-a-ENSG00000240463	ENSG00000240463	European	5164	17259
eqtl-a-ENSG00000188107	ENSG00000188107	European	26022	18723
eqtl-a-ENSG00000163932	ENSG00000163932	European	31684	17850
eqtl-a-ENSG00000143222	ENSG00000143222	European	31470	18620
eqtl-a-ENSG00000265452	ENSG00000265452	European	4339	17100
eqtl-a-ENSG00000135205	ENSG00000135205	European	31684	18403
eqtl-a-ENSG00000142534	ENSG00000142534	European	23588	18719
eqtl-a-ENSG00000172548	ENSG00000172548	European	26181	18894
eqtl-a-ENSG00000213533	ENSG00000213533	European	31684	17245
eqtl-a-ENSG00000128383	ENSG00000128383	European	26609	17540
eqtl-a-ENSG00000234572	ENSG00000234572	European	5502	17317
eqtl-a-ENSG00000079156	ENSG00000079156	European	31684	18228
eqtl-a-ENSG00000119684	ENSG00000119684	European	31684	17343
eqtl-a-ENSG00000145901	ENSG00000145901	European	31684	19033
eqtl-a-ENSG00000169689	ENSG00000169689	European	31684	20554
eqtl-a-ENSG00000149016	ENSG00000149016	European	31684	17937
eqtl-a-ENSG00000164074	ENSG00000164074	European	31684	17213
eqtl-a-ENSG00000066557	ENSG00000066557	European	31644	17293
eqtl-a-ENSG00000269973	ENSG00000269973	European	5502	18837
eqtl-a-ENSG00000163378	ENSG00000163378	European	25476	19548
eqtl-a-ENSG00000127589	ENSG00000127589	European	16119	17915
eqtl-a-ENSG00000256164	ENSG00000256164	European	3831	16091
eqtl-a-ENSG00000197935	ENSG00000197935	European	24888	25593
eqtl-a-ENSG00000163930	ENSG00000163930	European	31684	16488
eqtl-a-ENSG00000269001	ENSG00000269001	European	17261	22174
eqtl-a-ENSG00000233038	ENSG00000233038	European	5502	20022
eqtl-a-ENSG00000259687	ENSG00000259687	European	4868	16134
eqtl-a-ENSG00000162639	ENSG00000162639	European	25690	17704
eqtl-a-ENSG00000167703	ENSG00000167703	European	31684	20701
eqtl-a-ENSG00000246560	ENSG00000246560	European	22495	18140
eqtl-a-ENSG00000116478	ENSG00000116478	European	26609	16373
eqtl-a-ENSG00000261126	ENSG00000261126	European	4994	15068
eqtl-a-ENSG00000168439	ENSG00000168439	European	31470	16561
eqtl-a-ENSG00000202461	ENSG00000202461	European	3831	15738
eqtl-a-ENSG00000123416	ENSG00000123416	European	26609	17106
eqtl-a-ENSG00000146731	ENSG00000146731	European	31684	19670
eqtl-a-ENSG00000109670	ENSG00000109670	European	31684	17853
eqtl-a-ENSG00000258581	ENSG00000258581	European	5502	17654
eqtl-a-ENSG00000188921	ENSG00000188921	European	9188	17722
eqtl-a-ENSG00000256263	ENSG00000256263	European	5164	13463
eqtl-a-ENSG00000234436	ENSG00000234436	European	5502	20445
eqtl-a-ENSG00000183255	ENSG00000183255	European	31470	20616
eqtl-a-ENSG00000157500	ENSG00000157500	European	31684	18216
eqtl-a-ENSG00000228395	ENSG00000228395	European	5502	16001
eqtl-a-ENSG00000167748	ENSG00000167748	European	31684	19910
eqtl-a-ENSG00000140830	ENSG00000140830	European	31684	17642
eqtl-a-ENSG00000243659	ENSG00000243659	European	4339	13929
eqtl-a-ENSG00000127561	ENSG00000127561	European	31470	19888
eqtl-a-ENSG00000164764	ENSG00000164764	European	25182	18478
eqtl-a-ENSG00000248275	ENSG00000248275	European	5502	15128
eqtl-a-ENSG00000254944	ENSG00000254944	European	16923	18075
eqtl-a-ENSG00000015153	ENSG00000015153	European	31470	20437
eqtl-a-ENSG00000170298	ENSG00000170298	European	6421	15253
eqtl-a-ENSG00000177169	ENSG00000177169	European	31470	21219
eqtl-a-ENSG00000167676	ENSG00000167676	European	26181	19744
eqtl-a-ENSG00000162572	ENSG00000162572	European	31684	17222
eqtl-a-ENSG00000175215	ENSG00000175215	European	14263	16443
eqtl-a-ENSG00000117228	ENSG00000117228	European	31470	17233
eqtl-a-ENSG00000106367	ENSG00000106367	European	31684	18106
eqtl-a-ENSG00000162576	ENSG00000162576	European	31256	17589
eqtl-a-ENSG00000116199	ENSG00000116199	European	31684	18532
eqtl-a-ENSG00000215712	ENSG00000215712	European	20028	17883
eqtl-a-ENSG00000228624	ENSG00000228624	European	5502	17064
eqtl-a-ENSG00000129595	ENSG00000129595	European	31430	20312
eqtl-a-ENSG00000170684	ENSG00000170684	European	31684	18574
eqtl-a-ENSG00000213347	ENSG00000213347	European	31684	17703
eqtl-a-ENSG00000197766	ENSG00000197766	European	31684	19706
eqtl-a-ENSG00000102225	ENSG00000102225	European	9188	10125
eqtl-a-ENSG00000109667	ENSG00000109667	European	26609	23336
eqtl-a-ENSG00000168228	ENSG00000168228	European	31256	18828
eqtl-a-ENSG00000022976	ENSG00000022976	European	31644	18640
eqtl-a-ENSG00000241556	ENSG00000241556	European	5502	18841
eqtl-a-ENSG00000267370	ENSG00000267370	European	5502	17784
eqtl-a-ENSG00000167208	ENSG00000167208	European	31470	17533
eqtl-a-ENSG00000119335	ENSG00000119335	European	31684	18121
eqtl-a-ENSG00000089737	ENSG00000089737	European	31684	20324
eqtl-a-ENSG00000170088	ENSG00000170088	European	31470	20811
eqtl-a-ENSG00000110871	ENSG00000110871	European	26609	18042
eqtl-a-ENSG00000148795	ENSG00000148795	European	31176	16205
eqtl-a-ENSG00000249855	ENSG00000249855	European	5502	16987
eqtl-a-ENSG00000105926	ENSG00000105926	European	14263	19474
eqtl-a-ENSG00000120156	ENSG00000120156	European	31644	20353
eqtl-a-ENSG00000088899	ENSG00000088899	European	25690	19555
eqtl-a-ENSG00000256271	ENSG00000256271	European	5502	18189
eqtl-a-ENSG00000260276	ENSG00000260276	European	25690	23333
eqtl-a-ENSG00000172890	ENSG00000172890	European	31684	19565
eqtl-a-ENSG00000173852	ENSG00000173852	European	26181	18252
eqtl-a-ENSG00000207547	ENSG00000207547	European	18016	14959
eqtl-a-ENSG00000125510	ENSG00000125510	European	31470	16415
eqtl-a-ENSG00000198959	ENSG00000198959	European	30935	17675
eqtl-a-ENSG00000171204	ENSG00000171204	European	31470	18523
eqtl-a-ENSG00000135108	ENSG00000135108	European	31684	19053
